Solr_Field,Original_Name,Valid_Name,URI,Authority,Type,Relator,Action
mods_name_personal_creator_namePart_ms,"Nevin, Arthur","Nevin, Arthur, 1871-1943",http://id.loc.gov/authorities/names/nr92016782,naf,personal,,
mods_name_personal_creator_namePart_ms,"Winans, William V. Jr.","Winans, William V. Jr.",,local,personal,,
mods_name_personal_creator_namePart_ms,"Gottschall, M. Hoke","Gottschall, M. Hoke",,local,personal,,
mods_name_personal_creator_namePart_ms,"Murtha, John P.","Murtha, John P.",http://id.loc.gov/authorities/names/n2002045449,naf,personal,,
mods_name_personal_creator_namePart_ms,"Lamme, Benjamin Garver, 1864-1924","Lamme, Benjamin Garver, 1864-1924",http://id.loc.gov/authorities/names/nb97056129,naf,personal,,
mods_name_personal_creator_namePart_ms,"Lanpher, Erwin Eugene, 1875-1930","Lanpher, Erwin Eugene, 1875-1930",,local,personal,,
mods_name_personal_creator_namePart_ms,"Steffe, William, ca. 1830-1890","Steffe, William, approximately 1830-1890",http://id.loc.gov/authorities/names/nr95043969,naf,personal,,
mods_name_personal_creator_namePart_ms,"Goodrich, De Witt C. (De Witt Clinton), 1844-1920","Goodrich, De Witt C. (De Witt Clinton), 1844-1920",,local,personal,,
mods_name_personal_creator_namePart_ms,"Brocklehurst, Thomas Unett","Brocklehurst, Thomas Unett",http://id.loc.gov/authorities/names/no94039073,naf,personal,,
mods_name_personal_creator_namePart_ms,"Sumner, William Graham, 1840-1910","Sumner, William Graham, 1840-1910",http://id.loc.gov/authorities/names/n79061189,naf,personal,,
mods_name_personal_creator_namePart_ms,"Eardley-Wilmot, John, 1750-1815","Eardley-Wilmot, John, 1750-1815",http://id.loc.gov/authorities/names/n85185419,naf,personal,,
mods_name_personal_creator_namePart_ms,"Waterman, Richard W.","Waterman, Richard W.",http://id.loc.gov/authorities/names/n88218248,naf,personal,,
mods_name_personal_creator_namePart_ms,"Harris, Thaddeus Mason, 1768-1842","Harris, Thaddeus Mason, 1768-1842",http://id.loc.gov/authorities/names/n85024901,naf,personal,,
mods_name_personal_creator_namePart_ms,"Adams, Charles Francis, 1835-1915","Adams, Charles Francis, 1835-1915",http://id.loc.gov/authorities/names/n50036838,naf,personal,,
mods_name_personal_creator_namePart_ms,"Forrest, William S.","Forrest, William S.",http://id.loc.gov/authorities/names/nr93011826,naf,personal,,
mods_name_personal_creator_namePart_ms,"Bledsoe, Timothy","Bledsoe, Timothy",http://id.loc.gov/authorities/names/n87942436,naf,personal,,
mods_name_personal_creator_namePart_ms,"Palmer, Robert M.","Palmer, Robert M., 1820-1862",http://id.loc.gov/authorities/names/nr2001035030,naf,personal,,
mods_name_personal_creator_namePart_ms,"Prout, Curtis, 1915-","Prout, Curtis, 1915-",http://id.loc.gov/authorities/names/n87943572,naf,personal,,
mods_name_personal_creator_namePart_ms,"Smith, Anne-Marie, 1960-","Smith, Amy, 1960-",http://id.loc.gov/authorities/names/no2013102873,naf,personal,,
mods_name_personal_creator_namePart_ms,"Glenn, Thomas Allen, 1864-","Glenn, Thomas Allen, 1864-",http://id.loc.gov/authorities/names/n87141329,naf,personal,,
mods_name_personal_creator_namePart_ms,"Brougham and Vaux, Henry Brougham, Baron, 1778-1868","Brougham and Vaux, Henry Brougham, Baron, 1778-1868",http://id.loc.gov/authorities/names/n84123148,naf,personal,,
mods_name_personal_creator_namePart_ms,"Waterton, Charles, 1782-1865","Waterton, Charles, 1782-1865",http://id.loc.gov/authorities/names/n50020845,naf,personal,,
mods_name_personal_creator_namePart_ms,"Washburn, W. S.","Washburn, W. S.",,local,personal,,
mods_name_personal_creator_namePart_ms,"Hamilton, William Clark","Hamilton, William Clark",,local,personal,,
mods_name_personal_creator_namePart_ms,1888-,1888-,,local,,,remove
mods_name_personal_creator_namePart_ms,"Nietz, John A. (John Alfred)","Nietz, John A. (John Alfred), 1888-1970",http://id.loc.gov/authorities/names/no97072141,naf,personal,,
mods_name_personal_creator_namePart_ms,"Allison, James, 1823-1900","Allison, James, 1823-1900",http://id.loc.gov/authorities/names/no00098476,naf,personal,,
mods_name_personal_creator_namePart_ms,"Kerr, Samuel","Kerr, Samuel",,local,personal,,
mods_name_personal_creator_namePart_ms,"Rajan, Sudhir Chella, 1961-","Rajan, Sudhir Chella, 1961-",http://id.loc.gov/authorities/names/n96033582,naf,personal,,
mods_name_personal_creator_namePart_ms,1870-1949,1870-1949,,local,,,remove
mods_name_personal_creator_namePart_ms,"Heckewelder, John Gottlieb Ernestus, 1743-1823","Heckewelder, John Gottlieb Ernestus, 1743-1823",http://id.loc.gov/authorities/names/n84123822,naf,personal,,
mods_name_personal_creator_namePart_ms,"Rosenberg, Jay F.","Rosenberg, Jay F.",http://id.loc.gov/authorities/names/n80097508,naf,personal,,
mods_name_personal_creator_namePart_ms,"Brignano, Russell C. (Russell Carl), 1935-","Brignano, Russell C. (Russell Carl), 1935-",http://id.loc.gov/authorities/names/n83186525,naf,personal,,
mods_name_personal_creator_namePart_ms,"Kittell, Ferdinand, 1847-1927","Kittell, Ferdinand, 1847-1927",http://id.loc.gov/authorities/names/n88135606,naf,personal,,
mods_name_personal_creator_namePart_ms,Otto's Suburban Dairy,"Otto's Suburban Dairy (Pittsburgh, Pa.)",,local,corporate,,
mods_name_personal_creator_namePart_ms,"Pitman, John, 1785-1864","Pitman, John, 1785-1864",http://id.loc.gov/authorities/names/n88635316,naf,personal,,
mods_name_personal_creator_namePart_ms,"Hale, John P. (John Peter), 1824-1902","Hale, John P. (John Peter), 1824-1902",http://id.loc.gov/authorities/names/n88676781,naf,personal,,
mods_name_personal_creator_namePart_ms,"Cook, Thomas","Cook, Thomas",,local,personal,,
mods_name_personal_creator_namePart_ms,"Steele, Joel Dorman, 1836-1886","Steele, Joel Dorman, 1836-1886",http://id.loc.gov/authorities/names/n87131627,naf,personal,,
mods_name_personal_creator_namePart_ms,"Perkins, George A., Mrs, 1799-1884","Perkins, George A., Mrs., 1799-1884",http://id.loc.gov/authorities/names/n90636178,naf,personal,,
mods_name_personal_creator_namePart_ms,"Schoonmaker, Sara, 1956-","Schoonmaker, Sara, 1956-",http://id.loc.gov/authorities/names/n2002091976,naf,personal,,
mods_name_personal_creator_namePart_ms,"Jolluck, Katherine R.","Jolluck, Katherine R.",http://id.loc.gov/authorities/names/n2002023070,naf,personal,,
mods_name_personal_creator_namePart_ms,"Holden, Matthew, 1931-","Holden, Matthew, 1931-",http://id.loc.gov/authorities/names/n50033006,naf,personal,,
mods_name_personal_creator_namePart_ms,"Flower, George, 1780-1862","Flower, George, 1780-1862",http://id.loc.gov/authorities/names/no2015142207,naf,personal,,
mods_name_personal_creator_namePart_ms,"Spears, John Randolph, 1850-1936","Spears, John Randolph, 1850-1936",http://id.loc.gov/authorities/names/n50021245,naf,personal,,
mods_name_personal_creator_namePart_ms,"Riggs, Walter L.","Riggs, Walter L.",,local,personal,,
mods_name_personal_creator_namePart_ms,"Dallas, Alexander James, 1759-1817","Dallas, Alexander James, 1759-1817",http://id.loc.gov/authorities/names/n84136200,naf,personal,,
mods_name_personal_creator_namePart_ms,"Mora, José Joaquín de, 1783-1864","Mora, José Joaquín de, 1783-1864",http://id.loc.gov/authorities/names/n84143355,naf,personal,,
mods_name_personal_creator_namePart_ms,"Payson, George, 1824-1893","Payson, George, 1824-1893",http://id.loc.gov/authorities/names/n84130600,naf,personal,,
mods_name_personal_creator_namePart_ms,"Soulé, Frank, 1810-1882","Soulé, Frank, 1810-1882",http://id.loc.gov/authorities/names/no96050052,naf,personal,,
mods_name_personal_creator_namePart_ms,"Mershon, Sherie","Mershon, Sherie",http://id.loc.gov/authorities/names/n97064605,naf,personal,,
mods_name_personal_creator_namePart_ms,"Duff, John Milton, 1886-1904","Duff, John Milton, 1886-1904",,local,personal,,
mods_name_personal_creator_namePart_ms,"Smith, Sol (Solomon), 1801-1869","Smith, Sol. (Solomon), 1801-1869",http://id.loc.gov/authorities/names/n2021054171,naf,personal,,
mods_name_personal_creator_namePart_ms,"Dickson, William Brown, 1865-1942","Dickson, William Brown, 1865-1942",http://id.loc.gov/authorities/names/n85244845,naf,personal,,
mods_name_personal_creator_namePart_ms,"Durang, John, 1768-1822","Durang, John, 1768-1822",http://id.loc.gov/authorities/names/n2011050070,naf,personal,,
mods_name_personal_creator_namePart_ms,"Perloff, Harvey S.","Perloff, Harvey S.",http://id.loc.gov/authorities/names/n79145406,naf,personal,,
mods_name_personal_creator_namePart_ms,"Meeker, Ezra, 1830-1928","Meeker, Ezra, 1830-1928",http://id.loc.gov/authorities/names/n83329232,naf,personal,,
mods_name_personal_creator_namePart_ms,"Blackburn, Wm. M. (William Maxwell), 1828-1898","Blackburn, Wm. M. (William Maxwell), 1828-1898",http://id.loc.gov/authorities/names/no90020084,naf,personal,,
mods_name_personal_creator_namePart_ms,"Stobo, Robert, 1727-1772?","Stobo, Robert, 1726-1770",http://id.loc.gov/authorities/names/no93023820,naf,personal,,
mods_name_personal_creator_namePart_ms,"Upham, Nathan","Upham, Nathan",http://id.loc.gov/authorities/names/no97051076,naf,personal,,
mods_name_personal_creator_namePart_ms,"Press-Barnathan, Galia, 1967-","Press-Barnathan, Galia, 1967-",http://id.loc.gov/authorities/names/n2003091400,naf,personal,,
mods_name_personal_creator_namePart_ms,"Johnson, Willis Fletcher, 1857-1931","Johnson, Willis Fletcher, 1857-1931",http://id.loc.gov/authorities/names/n88126863,naf,personal,,
mods_name_personal_creator_namePart_ms,"Moses, Russell Leigh, 1959-","Moses, Russell Leigh, 1959-",http://id.loc.gov/authorities/names/n95056355,naf,personal,,
mods_name_personal_creator_namePart_ms,"Johnstone, C. I. (Christian Isobel), 1781-1857","Johnstone, C. I. (Christian Isobel), 1781-1857",http://id.loc.gov/authorities/names/n85387552,naf,personal,,
mods_name_personal_creator_namePart_ms,"McCracken, William, Mrs","McCracken, William, Mrs.",,local,personal,,
mods_name_personal_creator_namePart_ms,"Schock, Hiram.","Schock, Hiram",,local,personal,,
mods_name_personal_creator_namePart_ms,"Smith, Roswell Chamberlain, 1797-1875","Smith, Roswell Chamberlain, 1797-1875",http://id.loc.gov/authorities/names/n82023850,naf,personal,,
mods_name_personal_creator_namePart_ms,"Allen, Joseph, 1790-1873","Allen, Joseph, 1790-1873",http://id.loc.gov/authorities/names/nr93005595,naf,personal,,
mods_name_personal_creator_namePart_ms,"Sigmund, Paul E.","Sigmund, Paul E.",http://id.loc.gov/authorities/names/n50024756,naf,personal,,
mods_name_personal_creator_namePart_ms,"Jefferson, Thomas, 1743-1826","Jefferson, Thomas, 1743-1826",http://id.loc.gov/authorities/names/n79089957,naf,personal,,
mods_name_personal_creator_namePart_ms,"Black Hawk, Sauk chief, 1767-1838","Black Hawk, Sauk chief, 1767-1838 (Spirit)",http://id.loc.gov/authorities/names/n95049963,naf,personal,,
mods_name_personal_creator_namePart_ms,"Kamen, Charles Samuel, 1939-","Kamen, Charles Samuel, 1939-",http://id.loc.gov/authorities/names/n90692378,naf,personal,,
mods_name_personal_creator_namePart_ms,"Durrie, Daniel S. (Daniel Steele), 1819-1892","Durrie, Daniel S. (Daniel Steele), 1819-1892",http://id.loc.gov/authorities/names/n85121743,naf,personal,,
mods_name_personal_creator_namePart_ms,"Edwards, Albert J.","Edwards, Albert J.",,local,personal,,
mods_name_personal_creator_namePart_ms,"Warren, D. M. (David M.), 1820-1861","Warren, D. M. (David M.), 1820-1861",http://id.loc.gov/authorities/names/nr92024090,naf,personal,,
mods_name_personal_creator_namePart_ms,"Walker, J. H. (James Herbert), 1890-","Walker, J. H. (James Herbert), 1890-",http://id.loc.gov/authorities/names/n83825024,naf,personal,,
mods_name_personal_creator_namePart_ms,"Belden, E. Porter (Ezekiel Porter), 1823-1911","Belden, E. Porter (Ezekiel Porter), 1823-1911",http://id.loc.gov/authorities/names/nr94001162,naf,personal,,
mods_name_personal_creator_namePart_ms,"Baird, Thomas H. (Thomas Harlan), 1787-1866","Baird, Thomas H. (Thomas Harlan), 1787-1866",http://id.loc.gov/authorities/names/nr91008259,naf,personal,,
mods_name_personal_creator_namePart_ms,"Johnson, Richard M. (Richard Mentor), 1780-1850","Johnson, Richard M. (Richard Mentor), 1780-1850",http://id.loc.gov/authorities/names/n86025565,naf,personal,,
mods_name_personal_creator_namePart_ms,"Thompson, Waddy, 1798-1868","Thompson, Waddy, 1798-1868",http://id.loc.gov/authorities/names/n88256676,naf,personal,,
mods_name_personal_creator_namePart_ms,"Moser, Robert G., 1966-","Moser, Robert G., 1966-",http://id.loc.gov/authorities/names/n00100881,naf,personal,,
mods_name_personal_creator_namePart_ms,"Ellis, Edward Sylvester, 1840-1916","Ellis, Edward Sylvester, 1840-1916",http://id.loc.gov/authorities/names/n79054754,naf,personal,,
mods_name_personal_creator_namePart_ms,"Harbison, Francis Roy, 1882-","Harbison, Francis R. (Francis Roy), 1882-",http://id.loc.gov/authorities/names/no92014470,naf,personal,,
mods_name_personal_creator_namePart_ms,1815-1865,1815-1865,,local,,,remove
mods_name_personal_creator_namePart_ms,"Blythe, David Gilmour","Blythe, David Gilmour, 1815-1865",http://id.loc.gov/authorities/names/n80106773,naf,personal,,
mods_name_personal_creator_namePart_ms,"Boileau, John W.","Boileau, John W.",,local,personal,,
mods_name_personal_creator_namePart_ms,"Gormly, Agnes M. Hays, 1847-1908","Gormly, Agnes M. Hays, 1847-1908",,local,personal,,
mods_name_personal_creator_namePart_ms,"Gaul, Harvey B. (Harvey Bartlett), 1881-1945","Gaul, Harvey B. (Harvey Bartlett), 1881-1945",http://id.loc.gov/authorities/names/no89017217,naf,personal,,
mods_name_personal_creator_namePart_ms,"Bland, John, -approximately 1795","Bland, John, -approximately 1795",http://id.loc.gov/authorities/names/nr91013903,naf,personal,,
mods_name_personal_creator_namePart_ms,"Turner, Daniel Lawrence, 1869-1942","Turner, Daniel Lawrence, 1869-1942",,local,personal,,
mods_name_personal_creator_namePart_ms,"Replogle, Emma A. M. (Emma A. Miller)","Replogle, Emma A. M. (Emma A. Miller)",,local,personal,,
mods_name_personal_creator_namePart_ms,"Weber, Michael P.","Weber, Michael P.",http://id.loc.gov/authorities/names/n81029072,naf,personal,,
mods_name_personal_creator_namePart_ms,"Wasson, John Macamy, b. 1810","Wasson, John Macamy, 1810-",http://id.loc.gov/authorities/names/no90020094,naf,personal,,
mods_name_personal_creator_namePart_ms,"Peterson, Edwin L. (Edwin Lewis)","Peterson, Edwin L. (Edwin Lewis)",http://id.loc.gov/authorities/names/no2003027150,naf,personal,,
mods_name_personal_creator_namePart_ms,"Larwood, Jacob, 1827-1918","Larwood, Jacob, 1827-1918",http://id.loc.gov/authorities/names/n85012540,naf,personal,,
mods_name_personal_creator_namePart_ms,"Shunk, Francis Rawn, 1788-1848","Shunk, Francis Rawn, 1788-1848",http://id.loc.gov/authorities/names/nr93003636,naf,personal,,
mods_name_personal_creator_namePart_ms,"Upfold, George, 1796-1872","Upfold, George, 1796-1872",http://id.loc.gov/authorities/names/n91047016,naf,personal,,
mods_name_personal_creator_namePart_ms,"Dawson, Moses, 1768-1844","Dawson, Moses, 1768-1844",http://id.loc.gov/authorities/names/nr90006547,naf,personal,,
mods_name_personal_creator_namePart_ms,"Upham, Charles Wentworth, 1802-1875","Upham, Charles Wentworth, 1802-1875",http://id.loc.gov/authorities/names/n80097862,naf,personal,,
mods_name_personal_creator_namePart_ms,"Reed, Alonzo, d. 1899","Reed, Alonzo, -1899",http://id.loc.gov/authorities/names/n86011540,naf,personal,,
mods_name_personal_creator_namePart_ms,1950-2006,1950-2006,,local,,,remove
mods_name_personal_creator_namePart_ms,"Campbell, Bebe Moore","Campbell, Bebe Moore, 1950-2006",http://id.loc.gov/authorities/names/n85289344,naf,personal,,
mods_name_personal_creator_namePart_ms,"Weiner, Leonard","Weiner, Leonard",http://id.loc.gov/authorities/names/no2013066626,naf,personal,,
mods_name_personal_creator_namePart_ms,"Knight, Henry C. (Henry Cogswell), 1789-1835","Knight, Henry C. (Henry Cogswell), 1789-1835",http://id.loc.gov/authorities/names/n83015899,naf,personal,,
mods_name_personal_creator_namePart_ms,"Rich, Bennett Milton, 1909-","Rich, Bennett Milton, 1909-1984",http://id.loc.gov/authorities/names/n79147984,naf,personal,,
mods_name_personal_creator_namePart_ms,"Beachler, Mary Jane","Beachler, Mary Jane",,local,personal,,
mods_name_personal_creator_namePart_ms,"Cottam, Martha L.","Cottam, Martha L.",http://id.loc.gov/authorities/names/n86083106,naf,personal,,
mods_name_personal_creator_namePart_ms,"Royster, Jacqueline Jones","Royster, Jacqueline Jones",http://id.loc.gov/authorities/names/n82237608,naf,personal,,
mods_name_personal_creator_namePart_ms,1879-1966,1879-1966,,local,,,remove
mods_name_personal_creator_namePart_ms,"Saudek, Victor","Saudek, Victor, 1879-1966",http://id.loc.gov/authorities/names/no2010184515,naf,personal,,
mods_name_personal_creator_namePart_ms,"Jackson, Philip W. (Philip Wesley), 1928-","Jackson, Philip W. (Philip Wesley), 1928-2015",http://id.loc.gov/authorities/names/n85370192,naf,personal,,
mods_name_personal_creator_namePart_ms,Rusticus,Rusticus,,local,personal,,
mods_name_personal_creator_namePart_ms,"Leeser, Isaac","Leeser, Isaac",http://id.loc.gov/authorities/names/nr89008124,naf,personal,,
mods_name_personal_creator_namePart_ms,"Veech, James, 1808-1879","Veech, James, 1808-1879",http://id.loc.gov/authorities/names/n83147577,naf,personal,,
mods_name_personal_creator_namePart_ms,"Page, Thomas Jefferson, 1808-1899","Page, Thomas Jefferson, 1808-1899",http://id.loc.gov/authorities/names/n86124625,naf,personal,,
mods_name_personal_creator_namePart_ms,"Freeman, Edward Augustus, 1823-1892","Freeman, Edward A. (Edward Augustus), 1823-1892",http://id.loc.gov/authorities/names/n50026269,naf,personal,,
